"Abudefduf.septemfasciatus","Abudefduf.sexfasciatus","Acanthurus.nigricans","Acanthurus.nigricauda","Acanthurus.nigroris","Acanthurus.olivaceus","Acanthurus.pyroferus","Acanthurus.thompsoni","Acanthurus.triostegus","Amblygobius.nocturnus","Anampses.caeruleopunctatus","Anampses.twistii","Aphareus.furca","Asterropteryx.semipunctata","Aulostomus.chinensis","Balistoides.viridescens","Bodianus.axillaris","Calotomus.carolinus","Canthigaster.bennetti","Canthigaster.solandri","Canthigaster.valentini","Caracanthus.maculatus","Caracanthus.unipinna","Caranx.melampygus","Cephalopholis.argus","Cephalopholis.urodeta","Chaetodon.auriga","Chaetodon.citrinellus","Chaetodon.ephippium","Chaetodon.lunula","Chaetodon.lunulatus","Chaetodon.ornatissimus","Chaetodon.pelewensis","Chaetodon.quadrimaculatus","Chaetodon.reticulatus","Chaetodon.trifascialis","Chaetodon.ulietensis","Chaetodon.unimaculatus","Chaetodon.vagabundus","Cheilinus.chlorourus","Cheilinus.oxycephalus","Cheilinus.trilobatus","Cheilodipterus.quinquelineatus","Chlorurus.microrhinos","Chromis.atripectoralis","Chromis.viridis","Chromis.xanthura","Chrysiptera.brownriggii","Cirrhilabrus.exquisitus","Cirrhilabrus.scottorum","Cirripectes.variolosus","Coris.aygula","Coris.gaimard","Corythoichthys.flavofasciatus","Ctenochaetus.binotatus","Dascyllus.aruanus","Dascyllus.flavicaudus","Dascyllus.trimaculatus","Diodon.hystrix","Epibulus.insidiator","Epinephelus.merra","Fistularia.commersonii","Forcipiger.flavissimus","Fusigobius.neophytus","Gnatholepis.anjerensis","Gomphosus.varius","Gymnothorax.javanicus","Halichoeres.hortulanus","Halichoeres.margaritaceus","Halichoeres.marginatus","Halichoeres.trimaculatus","Hemigymnus.fasciatus","Heniochus.chrysostomus","Hologymnosus.annulatus","Labroides.bicolor","Labroides.dimidiatus","Lepidozygus.tapeinosoma","Lethrinus.olivaceus","Lutjanus.fulvus","Macropharyngodon.meleagris","Melichthys.niger","Melichthys.vidua","Monotaxis.grandoculis","Mulloidichthys.flavolineatus","Mulloidichthys.vanicolensis","Myripristis.amaena","Myripristis.berndti","Myripristis.kuntee","Myripristis.violacea","Naso.lituratus","Naso.unicornis","Nemateleotris.magnifica","Neocirrhites.armatus","Neoniphon.sammara","Novaculichthys.taeniourus","Odonus.niger","Ostracion.meleagris","Oxycheilinus.unifasciatus","Paracirrhites.arcatus","Paracirrhites.forsteri","Parupeneus.ciliatus","Parupeneus.cyclostomus","Parupeneus.insularis","Parupeneus.pleurostigma","Plagiotremus.tapeinosoma","Plectroglyphidodon.johnstonianus","Pomacentrus.pavo","Pomachromis.fuscidorsalis","Pseudocheilinus.evanidus","Pseudocheilinus.hexataenia","Pseudocheilinus.octotaenia","Pseudocheilinus.tetrataenia","Pseudojuloides.atavai","Pycnochromis.acares","Pycnochromis.iomelas","Pycnochromis.margaritifer","Pycnochromis.vanderbilti","Pygoplites.diacanthus","Rhinecanthus.aculeatus","Sargocentron.microstoma","Sargocentron.spiniferum","Scarus.altipinnis","Scarus.forsteni","Scarus.frenatus","Scarus.globiceps","Scarus.niger","Scarus.oviceps","Scarus.rubroviolaceus","Scarus.schlegeli","Siganus.argenteus","Siganus.spinus","Stegastes.nigricans","Stegastes.punctatus","Stethojulis.bandanensis","Sufflamen.bursa","Synodus.binotatus","Thalassoma.amblycephalum","Thalassoma.hardwicke","Thalassoma.lutescens","Thalassoma.quinquevittatum","Valenciennea.strigata","Zanclus.cornutus","Zebrasoma.velifer"
4,25,2,0,0,0,0,0,129,0,0,1,0,0,0,0,0,0,0,1,0,14,0,0,1,0,0,19,0,0,0,5,0,0,6,0,0,3,0,5,0,4,0,0,0,1,0,13,0,0,0,2,0,0,1,0,7,0,1,0,2,2,3,0,4,6,0,16,5,0,3,0,1,0,0,0,0,0,0,0,0,3,2,1,3,0,0,0,0,33,0,0,5,0,0,0,0,0,15,0,0,2,0,1,0,1,0,0,0,6,0,0,2,0,1,5,0,1,0,2,0,0,0,0,0,0,3,0,0,2,7,17,4,7,0,0,0,63,0,1,0,7,0
5,42,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,19,0,0,6,14,0,0,3,1,0,3,4,0,0,4,0,0,13,18,0,114,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,0,11,0,23,20,1,11,0,1,0,0,3,0,0,0,0,0,4,0,0,0,0,1,0,0,13,0,0,1,1,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,30,4,10,0,0,3,99,0,0,0,5,0
0,23,0,0,0,4,0,0,1551,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,13,0,2,11,3,0,0,4,0,0,5,1,2,0,1,0,0,6,12,0,59,0,0,0,4,2,0,0,0,4,0,0,0,3,0,0,0,0,20,0,22,11,5,6,0,2,0,9,1,0,0,0,0,0,2,0,0,3,0,0,0,0,6,0,0,1,0,2,0,0,0,4,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,17,0,0,0,1,2,1,0,1,0,0,6,0,0,0,3,11,4,15,0,0,0,95,1,4,0,3,0
2,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,3,0,0,11,2,0,4,5,0,0,5,0,0,6,2,3,0,5,0,0,26,9,0,83,0,0,0,5,1,0,5,0,8,0,0,1,1,0,0,0,0,23,0,24,17,4,16,1,5,0,1,3,0,0,0,0,0,7,0,13,4,0,1,0,0,12,0,0,0,0,1,0,0,0,7,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,24,6,11,15,14,0,0,0,79,2,3,0,5,3
2,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,7,0,3,0,0,1,0,0,11,1,0,9,3,0,0,1,1,0,1,1,0,0,3,0,0,1,20,0,93,0,0,0,2,0,0,0,0,1,5,0,2,1,0,3,0,0,18,0,21,6,4,1,0,6,0,3,5,0,0,0,0,0,4,0,0,1,2,0,0,0,1,0,0,2,1,0,0,1,0,10,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,18,0,0,0,1,1,0,0,0,0,0,6,0,0,0,3,24,0,12,0,0,0,69,0,3,0,1,1
5,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,12,0,0,4,4,0,0,6,0,0,1,3,1,0,1,0,0,0,16,0,60,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,0,0,12,0,18,10,8,0,0,2,0,1,1,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,17,0,3,0,2,0,0,0,1,0,0,0,0,0,0,2,5,41,11,0,0,0,68,0,0,0,4,0
7,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,14,0,0,0,0,0,0,0,11,0,1,1,7,0,0,2,0,0,1,4,2,0,5,0,1,16,0,0,108,0,0,0,1,6,0,0,0,0,1,0,0,1,0,4,0,0,17,1,25,6,7,11,0,3,0,1,5,0,0,1,0,0,2,4,9,2,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,1,0,0,0,2,0,0,9,31,8,37,0,0,0,114,0,6,0,0,0
1,16,0,0,0,0,2,0,127,0,0,0,0,0,0,0,3,0,0,17,0,1,0,0,0,0,0,8,0,0,3,3,0,0,3,0,0,0,2,1,0,2,0,0,1,3,0,65,0,0,0,7,0,0,0,0,0,0,0,3,1,0,1,1,0,26,0,32,21,9,6,0,4,0,3,5,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,1,40,0,1,0,0,0,0,0,1,0,0,1,9,0,0,4,31,1,28,0,0,6,124,0,7,0,3,0
8,27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,6,0,0,3,0,0,0,0,12,2,0,6,5,0,0,3,0,0,0,3,1,0,1,0,22,2,0,0,33,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,15,0,43,8,8,5,0,3,0,1,2,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,0,0,0,4,1,3,0,0,0,0,3,0,0,0,0,0,24,0,2,0,0,0,0,0,6,0,2,9,0,0,0,17,20,0,28,0,0,8,125,0,1,1,2,0
5,21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,10,0,0,0,1,0,0,3,0,0,0,7,4,0,4,0,0,0,6,0,48,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,17,0,32,12,5,1,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,23,0,1,0,1,1,0,0,3,0,0,14,0,1,0,16,31,0,19,0,0,0,78,0,2,0,3,0
4,18,0,0,0,0,0,0,75,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,2,0,0,8,0,0,0,2,0,0,5,0,0,0,4,2,0,9,0,0,0,0,0,79,0,0,0,0,1,0,0,0,0,0,0,4,1,0,2,0,0,10,0,57,6,5,0,0,1,0,1,5,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,0,2,0,0,0,0,0,4,2,2,2,1,1,0,6,28,14,19,0,0,3,99,1,1,0,3,0
15,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,8,0,0,0,4,0,0,2,0,0,0,0,3,0,0,0,0,0,6,0,186,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,8,0,28,12,7,3,0,1,1,1,5,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,2,0,0,1,0,4,0,1,0,11,17,3,17,0,0,21,83,0,2,0,4,0
1,7,0,0,0,0,0,0,274,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,2,2,4,4,0,0,4,0,0,0,2,2,0,11,0,0,0,0,0,135,0,0,0,1,0,0,0,0,0,0,0,2,1,1,2,0,0,7,0,34,10,5,11,0,2,0,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,1,3,2,2,3,3,0,5,15,0,10,0,0,2,125,0,1,2,8,0
3,25,0,0,0,0,0,0,77,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,4,0,19,8,3,1,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,1,0,0,13,24,0,7,0,0,0,48,0,0,0,0,1
5,9,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,31,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1,0,2,0,0,0,0,2,0,5,14,0,29,0,0,0,61,0,2,0,1,0
5,12,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,3,0,4,0,0,0,0,0,88,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,5,0,23,10,3,7,0,0,1,0,4,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,6,3,0,1,0,0,0,0,5,0,0,0,0,0,13,0,1,0,1,1,0,0,1,0,0,0,0,0,24,2,17,3,15,0,0,0,73,0,1,0,2,2
3,12,0,0,0,0,0,0,45,0,0,0,0,0,0,0,1,0,0,3,0,5,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,2,0,21,2,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,11,0,17,0,0,1,72,0,0,0,0,0
0,22,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,2,0,0,0,0,0,68,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,16,1,3,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2,2,0,0,1,0,0,1,0,0,9,16,0,5,0,0,0,30,0,0,0,0,0
0,12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,6,1,0,2,0,0,0,0,0,142,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,6,0,29,3,5,7,0,0,1,0,2,0,0,0,0,0,2,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,37,0,1,0,2,0,0,0,2,1,0,0,0,2,0,20,15,0,23,0,0,0,94,0,0,0,2,0
0,0,16,1,0,3,8,40,0,0,0,2,0,0,4,0,0,0,0,1,0,36,0,0,33,27,0,0,0,0,0,22,47,1,75,0,0,6,0,1,3,1,0,0,0,0,6,0,12,46,0,0,2,0,2,0,124,0,0,13,0,1,1,0,0,18,2,2,0,0,0,0,0,0,6,10,0,0,0,2,37,19,0,0,0,0,0,0,0,22,0,77,66,0,1,9,1,2,45,0,0,3,0,0,0,53,0,6,0,61,0,11,9,484,440,15,0,5,0,1,3,0,0,0,0,0,6,0,0,0,0,3,0,0,14,0,0,18,7,3,0,2,2
0,0,26,2,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,1,0,25,0,0,10,9,0,0,0,1,8,6,35,1,27,0,0,5,1,0,2,0,0,0,0,0,3,0,18,37,0,1,0,0,3,0,92,0,0,15,0,0,9,0,0,13,1,2,1,8,0,3,0,0,6,10,0,0,0,2,0,5,0,0,0,0,0,0,0,27,0,31,43,0,5,42,1,1,32,2,0,0,2,0,6,32,0,0,1,117,0,5,4,203,393,5,52,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,3,2,12,0,0,0,14,0,0,6,1
0,0,20,1,0,0,9,0,15,0,0,0,1,0,1,0,1,0,0,2,0,24,0,0,18,15,0,0,0,0,0,7,45,0,19,0,0,0,1,0,0,0,0,1,0,0,40,0,21,192,0,1,1,0,3,0,101,0,1,20,0,0,9,0,0,22,0,3,0,0,0,2,0,2,3,7,0,0,0,10,0,12,1,1,0,0,0,0,0,30,0,14,44,0,1,22,1,2,37,1,0,11,0,0,4,24,0,0,0,64,0,5,3,246,569,7,45,2,0,0,1,0,0,0,0,0,6,2,0,1,0,1,0,3,13,1,0,0,14,5,0,12,2
0,0,33,0,0,0,12,1,2,0,2,5,3,0,4,0,0,0,0,0,0,25,0,1,22,28,1,0,0,0,0,3,25,8,5,0,0,1,0,0,10,0,0,0,0,0,35,0,20,461,0,2,0,0,48,0,77,0,0,15,0,0,0,0,0,17,1,13,0,2,0,4,0,0,5,11,0,0,0,9,22,18,0,0,0,0,0,0,0,25,0,43,20,0,2,53,1,4,30,1,0,2,3,0,5,8,0,20,1,35,1,4,4,142,703,1,100,1,0,0,0,0,4,0,1,1,7,1,1,1,0,0,10,4,17,0,10,0,3,4,0,9,0
0,0,0,8,0,41,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,18,13,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,26,0,64,202,0,1,12,0,4,0,0,0,0,0,0,0,4,1,0,5,0,10,0,0,0,0,0,0,0,5,0,0,0,40,0,16,0,0,0,0,0,0,0,20,0,142,1,0,2,160,1,3,6,1,0,1,3,0,15,1,0,269,0,4,1,3,2,105,26,11,422,1,0,0,0,0,4,0,6,0,10,11,1,0,0,0,0,4,17,0,17,0,4,39,27,3,1
0,0,2,12,0,30,1,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,16,7,0,0,0,0,0,1,0,8,0,0,0,0,1,0,0,0,0,0,0,0,4,0,174,103,0,2,18,0,5,0,0,1,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,7,0,1,0,63,40,20,0,0,0,0,0,0,0,11,0,31,1,0,4,6,1,1,3,0,0,2,0,0,15,3,0,299,13,2,5,7,1,246,33,15,249,2,0,0,0,0,5,1,1,0,10,8,0,0,0,0,0,7,14,0,0,1,8,29,0,2,0
0,0,0,7,0,30,3,0,0,0,7,0,0,0,0,1,0,0,0,7,0,0,0,0,20,5,0,2,0,0,0,0,1,4,0,0,0,1,6,0,0,0,0,0,0,0,3,0,52,228,1,0,14,0,15,0,7,0,0,0,0,0,1,0,0,6,0,4,0,0,0,0,0,4,0,9,0,0,0,69,30,33,0,0,0,0,0,0,0,19,0,27,0,0,0,21,1,1,3,0,0,1,3,0,11,2,0,86,7,2,1,2,0,9,114,38,311,0,0,0,0,0,4,0,0,0,9,3,0,0,0,0,0,21,14,0,175,0,10,42,7,2,0
0,0,0,8,0,32,18,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,4,16,6,0,0,0,1,0,5,2,12,0,0,0,0,4,0,1,0,0,0,0,0,25,0,68,48,0,0,5,0,6,0,7,0,0,2,0,0,2,0,0,3,0,11,0,0,0,0,0,7,1,2,0,2,0,46,4,24,1,0,0,0,0,0,0,15,0,46,3,0,1,80,1,3,27,0,0,5,0,0,5,2,0,300,2,24,0,7,0,313,126,92,846,2,0,0,0,0,4,5,7,0,15,7,0,0,0,0,0,15,17,0,47,0,2,55,4,5,3
0,0,1,2,0,16,6,0,0,0,0,0,1,0,0,0,0,0,0,8,0,5,5,3,17,8,0,0,0,0,0,5,2,3,0,0,0,0,2,0,1,0,0,0,0,0,111,0,56,73,3,0,6,0,10,0,15,0,0,2,0,0,4,0,0,7,0,2,0,2,0,0,0,2,2,11,0,1,0,41,0,12,0,0,0,0,0,0,0,6,0,48,34,0,1,14,2,1,75,1,0,0,3,0,26,17,0,177,2,41,4,8,2,613,133,97,591,0,0,0,0,0,6,5,3,0,7,4,0,0,0,0,0,4,23,0,0,0,3,46,5,5,0
0,0,0,4,0,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,11,7,0,0,0,0,0,7,5,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53,2,0,1,0,11,0,7,0,0,5,0,0,0,0,0,12,0,0,0,0,0,2,0,1,0,8,0,0,0,13,0,18,0,0,0,0,0,0,0,12,0,12,36,0,0,41,1,2,75,1,0,1,0,0,12,42,0,44,1,76,1,15,0,182,174,53,505,2,0,0,0,0,2,0,9,0,13,1,0,0,0,0,0,1,17,0,0,0,1,32,0,5,1
0,0,1,4,0,12,1,0,49,0,0,0,0,0,0,0,0,0,0,2,0,34,0,2,13,8,0,0,0,0,0,5,33,16,9,0,0,0,5,0,0,0,0,0,0,0,1,0,6,22,1,0,4,0,3,0,6,0,0,2,0,0,0,0,0,25,1,1,0,0,0,0,0,0,2,6,1,0,0,3,50,17,0,0,0,0,0,0,0,4,0,40,65,0,0,117,1,0,76,4,0,0,0,1,3,44,0,76,0,55,3,12,0,341,162,66,78,2,0,0,0,0,1,0,0,0,4,3,0,0,0,10,0,0,8,0,19,0,6,45,0,2,2
0,0,9,1,0,7,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76,0,0,28,13,0,0,0,0,0,30,62,17,26,0,0,6,0,0,1,0,0,0,0,0,1,0,30,171,1,0,3,0,6,0,9,0,0,6,0,0,0,0,0,14,0,0,0,0,0,1,0,0,1,4,0,1,0,1,105,15,0,0,0,0,0,0,0,6,0,14,70,0,0,70,0,4,90,2,0,4,2,0,7,67,0,16,1,88,2,3,0,1042,509,66,519,4,0,0,0,0,1,1,2,0,7,2,1,0,0,2,0,0,9,0,0,0,2,10,0,0,0
0,0,22,2,0,4,16,2,0,0,0,0,0,0,2,1,0,0,0,0,0,57,0,3,17,6,0,0,0,0,2,49,72,6,18,0,0,13,0,0,4,0,0,0,0,0,0,0,11,47,0,0,0,0,0,0,13,0,0,8,0,0,0,0,0,21,0,3,0,0,0,0,0,0,1,8,0,0,0,1,0,27,0,0,0,0,0,0,0,10,0,12,68,0,0,181,0,4,60,3,0,1,0,0,5,48,0,35,0,163,1,15,3,166,487,78,878,2,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,1,6,0,41,0,3,9,0,0,0
0,0,20,7,0,5,19,2,0,0,0,4,3,0,0,0,0,0,0,0,0,18,0,0,23,8,1,0,0,0,0,19,64,7,24,0,0,2,0,0,2,0,0,1,0,0,12,0,5,9,0,0,1,0,7,0,12,0,0,13,0,0,0,0,0,34,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,12,0,0,0,0,0,0,0,12,0,0,50,0,2,15,0,4,57,1,0,0,1,0,1,55,0,24,0,133,0,13,3,464,284,46,17,0,0,0,0,1,3,0,1,0,6,0,0,2,0,1,0,5,11,0,0,0,5,7,0,1,0
0,0,21,2,0,8,20,0,0,0,4,1,0,0,0,0,0,0,0,0,0,15,0,0,27,10,0,0,1,1,0,13,69,2,22,0,0,0,0,0,5,0,0,0,0,0,25,0,0,34,0,0,1,0,0,0,19,0,1,12,0,0,0,0,0,12,0,4,0,0,0,5,0,1,2,1,0,0,0,3,0,8,0,0,0,0,0,0,0,10,0,0,37,0,0,72,0,1,35,1,0,0,1,0,0,20,0,25,0,39,0,1,0,121,202,44,67,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,12,0,0,0,3,3,0,1,0
0,0,22,2,0,1,22,1,0,0,4,1,0,0,0,0,0,11,0,0,0,19,5,0,28,9,4,0,0,0,0,3,47,6,11,0,0,0,0,0,6,0,0,0,0,0,1,0,1,96,0,1,1,0,3,0,26,0,0,16,0,1,1,0,0,9,0,1,0,0,0,5,0,0,1,0,0,0,0,2,0,6,0,0,0,0,0,0,0,10,0,0,50,0,0,10,0,3,28,5,0,0,1,0,0,18,0,1,0,51,1,6,0,60,349,33,0,1,0,2,0,0,0,0,2,0,8,1,0,2,0,0,0,2,2,0,0,0,3,2,0,0,0
0,0,17,1,0,3,15,0,0,0,1,4,0,0,0,0,0,2,0,0,0,19,1,1,20,8,0,0,0,1,0,5,18,4,14,0,0,0,1,0,15,0,0,0,0,0,20,0,0,115,0,1,0,0,7,0,29,0,0,8,0,0,0,0,0,12,0,1,0,0,0,1,0,0,3,2,0,0,0,5,0,5,1,0,0,0,0,0,0,14,0,2,39,0,0,24,0,5,29,2,0,0,0,0,0,10,0,1,0,43,19,1,0,1,242,13,0,1,0,5,0,0,3,0,0,1,1,0,0,0,0,0,0,1,4,0,0,0,5,5,0,1,0
0,0,34,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15,0,0,10,2,0,0,0,0,0,3,17,4,9,0,0,0,2,1,4,1,0,0,0,0,0,0,1,100,0,0,0,0,13,0,46,0,0,10,0,0,2,0,0,9,1,2,0,0,0,1,0,1,2,2,0,0,0,0,0,9,0,0,0,0,0,0,0,16,0,0,27,0,2,25,0,1,32,1,0,0,1,0,0,8,0,4,0,75,0,3,0,0,26,37,0,0,0,1,0,0,1,0,0,1,3,0,0,0,0,0,0,0,5,0,0,0,5,0,0,4,0
0,0,24,5,0,1,16,0,0,0,3,2,0,0,1,0,0,3,0,1,0,18,0,0,22,16,0,0,0,0,0,0,10,0,4,0,0,0,0,0,4,1,0,0,0,0,0,0,4,163,0,1,0,0,10,0,74,0,0,7,0,0,0,0,0,11,0,6,0,0,0,8,0,2,0,5,0,1,0,7,0,5,0,0,0,0,0,0,0,12,0,9,19,0,2,17,0,2,29,2,0,0,3,0,3,7,0,4,0,52,1,1,0,15,639,0,15,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,2,3,0,0,0,2,0,0,4,0
0,0,0,0,0,0,14,0,80,0,0,3,0,0,2,0,0,0,0,12,0,0,0,0,4,0,2,7,2,7,5,3,0,0,0,0,0,0,5,4,0,9,0,0,0,19,0,0,0,0,0,0,0,0,0,3,61,0,1,1,9,1,8,2,2,0,0,1,0,0,2,0,5,0,6,1,0,0,0,0,0,0,7,23,0,0,4,0,0,7,0,0,0,0,0,0,5,1,0,0,0,0,5,10,0,0,3,0,0,2,0,0,0,0,5,37,0,5,0,1,0,0,0,0,0,0,6,0,0,0,0,9,0,1,6,0,0,22,0,0,0,8,5
0,0,0,3,0,0,8,0,0,0,0,0,0,11,3,0,0,0,0,9,1,0,0,0,1,0,0,8,0,13,9,6,0,0,0,0,2,0,7,8,0,1,0,0,4,125,0,0,0,5,0,0,0,0,7,5,153,6,1,3,9,0,5,7,5,3,0,2,0,0,1,0,11,1,3,2,0,0,0,0,0,0,8,0,18,4,0,0,0,10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,7,0,0,0,0,0,60,0,5,0,1,3,0,0,2,0,1,1,0,0,0,3,10,0,3,7,1,0,30,0,0,0,2,0
0,0,1,2,0,0,7,0,1,0,0,1,0,0,4,0,0,0,0,4,0,0,0,0,3,1,0,22,0,15,13,10,9,0,0,0,0,0,3,7,1,2,0,0,26,17,0,0,0,0,0,0,0,0,11,4,175,21,2,5,8,0,0,1,5,2,0,0,0,2,5,0,12,0,10,5,0,0,2,0,0,0,6,0,1,6,3,0,0,11,0,0,0,0,0,0,0,1,0,0,4,2,6,0,0,0,37,0,0,3,0,0,0,0,7,68,0,7,0,0,1,1,0,0,0,6,4,0,0,1,43,12,0,8,7,1,0,29,0,0,0,15,0
0,0,3,7,0,1,12,0,0,0,0,1,2,0,13,0,0,0,1,3,0,0,0,0,1,0,6,8,0,24,29,8,7,0,4,0,0,0,18,16,1,4,0,0,25,26,0,0,0,6,0,3,0,0,2,11,661,10,0,9,5,16,5,7,1,3,0,0,0,0,5,0,26,0,10,10,0,0,25,0,0,0,4,56,0,0,0,16,0,23,4,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,15,0,0,6,0,0,0,0,5,49,0,5,0,0,2,2,0,1,0,11,16,0,0,1,0,15,0,7,7,1,0,20,0,0,0,8,0
